result_id,workunit_id,host_id,result_create_time,server_state,outcome,client_state,cpu_time,elapsed_time,exit_status,flops_estimate,peak_working_set_size,peak_swap_size,peak_disk_usage,rsc_fpops_est,rsc_fpops_bound,rsc_memory_bound,rsc_disk_bound,workunit_create_time,delay_bound,wu_error_mask,priority,app_version_num,p_ncpus,p_vendor,p_model,p_fpops,p_iops,p_membw,os_name,os_version,m_nbytes,m_cache,m_swap,d_total,d_free,d_boinc_used_total,d_boinc_used_project,d_boinc_max,n_bwup,n_bwdown,cpu_efficiency,duration_correction_factor,error_rate,gpu_active_frac,p_ngpus,p_gpu_fpops,mat_0_0,mat_0_1,mat_0_2,mat_0_3,mat_0_4,mat_0_5,mat_0_6,mat_0_7,mat_0_8,mat_0_9,mat_1_0,mat_1_1,mat_1_2,mat_1_3,mat_1_4,mat_1_5,mat_1_6,mat_1_7,mat_1_8,mat_1_9,mat_2_0,mat_2_1,mat_2_2,mat_2_3,mat_2_4,mat_2_5,mat_2_6,mat_2_7,mat_2_8,mat_2_9,mat_3_0,mat_3_1,mat_3_2,mat_3_3,mat_3_4,mat_3_5,mat_3_6,mat_3_7,mat_3_8,mat_3_9,mat_4_0,mat_4_1,mat_4_2,mat_4_3,mat_4_4,mat_4_5,mat_4_6,mat_4_7,mat_4_8,mat_4_9,mat_5_0,mat_5_1,mat_5_2,mat_5_3,mat_5_4,mat_5_5,mat_5_6,mat_5_7,mat_5_8,mat_5_9,mat_6_0,mat_6_1,mat_6_2,mat_6_3,mat_6_4,mat_6_5,mat_6_6,mat_6_7,mat_6_8,mat_6_9,mat_7_0,mat_7_1,mat_7_2,mat_7_3,mat_7_4,mat_7_5,mat_7_6,mat_7_7,mat_7_8,mat_7_9,mat_8_0,mat_8_1,mat_8_2,mat_8_3,mat_8_4,mat_8_5,mat_8_6,mat_8_7,mat_8_8,mat_8_9,mat_9_0,mat_9_1,mat_9_2,mat_9_3,mat_9_4,mat_9_5,mat_9_6,mat_9_7,mat_9_8,mat_9_9
3767,752,5,1747518625,5,1,5,3.000233,3.035905,0,3469655309.512298,4456448.0,6963200.0,14999.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518622,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,6.0,8.0,1.0,2.0,4.0,3.0,9.0,7.0,5.0,2.0,1.0,6.0,0.0,7.0,3.0,9.0,5.0,4.0,8.0,1.0,0.0,2.0,4.0,3.0,8.0,5.0,6.0,9.0,7.0,9.0,5.0,0.0,3.0,1.0,7.0,8.0,4.0,2.0,6.0,5.0,2.0,1.0,7.0,4.0,9.0,0.0,8.0,6.0,3.0,8.0,9.0,3.0,6.0,0.0,5.0,7.0,2.0,1.0,4.0,7.0,4.0,9.0,2.0,8.0,0.0,6.0,3.0,5.0,1.0,6.0,8.0,4.0,5.0,9.0,1.0,2.0,7.0,3.0,0.0,4.0,3.0,7.0,9.0,5.0,6.0,1.0,0.0,8.0,2.0,3.0,7.0,5.0,8.0,6.0,2.0,4.0,1.0,0.0,9.0
3768,752,5,1747518625,5,1,5,2.805243,4.066649,0,3469655309.512298,0.0,0.0,15130.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518622,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,6.0,8.0,1.0,2.0,4.0,3.0,9.0,7.0,5.0,2.0,1.0,6.0,0.0,7.0,3.0,9.0,5.0,4.0,8.0,1.0,0.0,2.0,4.0,3.0,8.0,5.0,6.0,9.0,7.0,9.0,5.0,0.0,3.0,1.0,7.0,8.0,4.0,2.0,6.0,5.0,2.0,1.0,7.0,4.0,9.0,0.0,8.0,6.0,3.0,8.0,9.0,3.0,6.0,0.0,5.0,7.0,2.0,1.0,4.0,7.0,4.0,9.0,2.0,8.0,0.0,6.0,3.0,5.0,1.0,6.0,8.0,4.0,5.0,9.0,1.0,2.0,7.0,3.0,0.0,4.0,3.0,7.0,9.0,5.0,6.0,1.0,0.0,8.0,2.0,3.0,7.0,5.0,8.0,6.0,2.0,4.0,1.0,0.0,9.0
3769,752,5,1747518625,5,1,5,2.973143,5.050652,0,3469655309.512298,0.0,0.0,15130.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518622,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,6.0,8.0,1.0,2.0,4.0,3.0,9.0,7.0,5.0,2.0,1.0,6.0,0.0,7.0,3.0,9.0,5.0,4.0,8.0,1.0,0.0,2.0,4.0,3.0,8.0,5.0,6.0,9.0,7.0,9.0,5.0,0.0,3.0,1.0,7.0,8.0,4.0,2.0,6.0,5.0,2.0,1.0,7.0,4.0,9.0,0.0,8.0,6.0,3.0,8.0,9.0,3.0,6.0,0.0,5.0,7.0,2.0,1.0,4.0,7.0,4.0,9.0,2.0,8.0,0.0,6.0,3.0,5.0,1.0,6.0,8.0,4.0,5.0,9.0,1.0,2.0,7.0,3.0,0.0,4.0,3.0,7.0,9.0,5.0,6.0,1.0,0.0,8.0,2.0,3.0,7.0,5.0,8.0,6.0,2.0,4.0,1.0,0.0,9.0
3770,752,3,1747518625,5,1,5,1.997878,3.070936,0,1000000000.0,0.0,0.0,15362.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518622,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],1000000000.0,1000000000.0,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144385536.0,2641920.0,2473984.0,18755873832.96,79406137.561056,19134196.928854,0.0,1.0,0.0,0.99846,0,0.0,0.0,6.0,8.0,1.0,2.0,4.0,3.0,9.0,7.0,5.0,2.0,1.0,6.0,0.0,7.0,3.0,9.0,5.0,4.0,8.0,1.0,0.0,2.0,4.0,3.0,8.0,5.0,6.0,9.0,7.0,9.0,5.0,0.0,3.0,1.0,7.0,8.0,4.0,2.0,6.0,5.0,2.0,1.0,7.0,4.0,9.0,0.0,8.0,6.0,3.0,8.0,9.0,3.0,6.0,0.0,5.0,7.0,2.0,1.0,4.0,7.0,4.0,9.0,2.0,8.0,0.0,6.0,3.0,5.0,1.0,6.0,8.0,4.0,5.0,9.0,1.0,2.0,7.0,3.0,0.0,4.0,3.0,7.0,9.0,5.0,6.0,1.0,0.0,8.0,2.0,3.0,7.0,5.0,8.0,6.0,2.0,4.0,1.0,0.0,9.0
3771,752,5,1747518625,5,1,5,2.004997,4.045168,0,3469655309.512298,0.0,0.0,15131.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518622,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,6.0,8.0,1.0,2.0,4.0,3.0,9.0,7.0,5.0,2.0,1.0,6.0,0.0,7.0,3.0,9.0,5.0,4.0,8.0,1.0,0.0,2.0,4.0,3.0,8.0,5.0,6.0,9.0,7.0,9.0,5.0,0.0,3.0,1.0,7.0,8.0,4.0,2.0,6.0,5.0,2.0,1.0,7.0,4.0,9.0,0.0,8.0,6.0,3.0,8.0,9.0,3.0,6.0,0.0,5.0,7.0,2.0,1.0,4.0,7.0,4.0,9.0,2.0,8.0,0.0,6.0,3.0,5.0,1.0,6.0,8.0,4.0,5.0,9.0,1.0,2.0,7.0,3.0,0.0,4.0,3.0,7.0,9.0,5.0,6.0,1.0,0.0,8.0,2.0,3.0,7.0,5.0,8.0,6.0,2.0,4.0,1.0,0.0,9.0
3772,753,5,1747518625,5,1,5,2.804752,2.804752,0,3469655309.512298,4325376.0,6963200.0,15130.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518623,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,9.0,1.0,2.0,3.0,8.0,4.0,7.0,6.0,2.0,1.0,6.0,0.0,3.0,8.0,9.0,5.0,4.0,7.0,1.0,0.0,2.0,8.0,7.0,4.0,5.0,9.0,6.0,3.0,8.0,4.0,0.0,3.0,1.0,9.0,7.0,6.0,2.0,5.0,6.0,2.0,1.0,5.0,4.0,7.0,0.0,3.0,9.0,8.0,7.0,9.0,8.0,6.0,0.0,5.0,3.0,2.0,1.0,4.0,5.0,7.0,4.0,2.0,9.0,0.0,6.0,8.0,3.0,1.0,9.0,6.0,3.0,4.0,8.0,1.0,2.0,7.0,5.0,0.0,4.0,3.0,7.0,9.0,5.0,6.0,1.0,0.0,8.0,2.0,3.0,8.0,5.0,7.0,6.0,2.0,4.0,1.0,0.0,9.0
3773,753,5,1747518625,5,1,5,2.005788,4.040492,0,3469655309.512298,0.0,0.0,15130.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518623,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,9.0,1.0,2.0,3.0,8.0,4.0,7.0,6.0,2.0,1.0,6.0,0.0,3.0,8.0,9.0,5.0,4.0,7.0,1.0,0.0,2.0,8.0,7.0,4.0,5.0,9.0,6.0,3.0,8.0,4.0,0.0,3.0,1.0,9.0,7.0,6.0,2.0,5.0,6.0,2.0,1.0,5.0,4.0,7.0,0.0,3.0,9.0,8.0,7.0,9.0,8.0,6.0,0.0,5.0,3.0,2.0,1.0,4.0,5.0,7.0,4.0,2.0,9.0,0.0,6.0,8.0,3.0,1.0,9.0,6.0,3.0,4.0,8.0,1.0,2.0,7.0,5.0,0.0,4.0,3.0,7.0,9.0,5.0,6.0,1.0,0.0,8.0,2.0,3.0,8.0,5.0,7.0,6.0,2.0,4.0,1.0,0.0,9.0
3774,753,5,1747518625,5,1,5,2.901423,4.034612,0,3469655309.512298,0.0,0.0,15097.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518623,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,9.0,1.0,2.0,3.0,8.0,4.0,7.0,6.0,2.0,1.0,6.0,0.0,3.0,8.0,9.0,5.0,4.0,7.0,1.0,0.0,2.0,8.0,7.0,4.0,5.0,9.0,6.0,3.0,8.0,4.0,0.0,3.0,1.0,9.0,7.0,6.0,2.0,5.0,6.0,2.0,1.0,5.0,4.0,7.0,0.0,3.0,9.0,8.0,7.0,9.0,8.0,6.0,0.0,5.0,3.0,2.0,1.0,4.0,5.0,7.0,4.0,2.0,9.0,0.0,6.0,8.0,3.0,1.0,9.0,6.0,3.0,4.0,8.0,1.0,2.0,7.0,5.0,0.0,4.0,3.0,7.0,9.0,5.0,6.0,1.0,0.0,8.0,2.0,3.0,8.0,5.0,7.0,6.0,2.0,4.0,1.0,0.0,9.0
3775,753,5,1747518625,5,1,5,2.005712,4.045083,0,3469655309.512298,0.0,0.0,15130.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518623,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,9.0,1.0,2.0,3.0,8.0,4.0,7.0,6.0,2.0,1.0,6.0,0.0,3.0,8.0,9.0,5.0,4.0,7.0,1.0,0.0,2.0,8.0,7.0,4.0,5.0,9.0,6.0,3.0,8.0,4.0,0.0,3.0,1.0,9.0,7.0,6.0,2.0,5.0,6.0,2.0,1.0,5.0,4.0,7.0,0.0,3.0,9.0,8.0,7.0,9.0,8.0,6.0,0.0,5.0,3.0,2.0,1.0,4.0,5.0,7.0,4.0,2.0,9.0,0.0,6.0,8.0,3.0,1.0,9.0,6.0,3.0,4.0,8.0,1.0,2.0,7.0,5.0,0.0,4.0,3.0,7.0,9.0,5.0,6.0,1.0,0.0,8.0,2.0,3.0,8.0,5.0,7.0,6.0,2.0,4.0,1.0,0.0,9.0
3776,753,5,1747518625,5,1,5,2.998825,6.060747,0,3469655309.512298,0.0,0.0,14999.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518623,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,9.0,1.0,2.0,3.0,8.0,4.0,7.0,6.0,2.0,1.0,6.0,0.0,3.0,8.0,9.0,5.0,4.0,7.0,1.0,0.0,2.0,8.0,7.0,4.0,5.0,9.0,6.0,3.0,8.0,4.0,0.0,3.0,1.0,9.0,7.0,6.0,2.0,5.0,6.0,2.0,1.0,5.0,4.0,7.0,0.0,3.0,9.0,8.0,7.0,9.0,8.0,6.0,0.0,5.0,3.0,2.0,1.0,4.0,5.0,7.0,4.0,2.0,9.0,0.0,6.0,8.0,3.0,1.0,9.0,6.0,3.0,4.0,8.0,1.0,2.0,7.0,5.0,0.0,4.0,3.0,7.0,9.0,5.0,6.0,1.0,0.0,8.0,2.0,3.0,8.0,5.0,7.0,6.0,2.0,4.0,1.0,0.0,9.0
3777,754,5,1747518625,5,1,5,2.004952,5.046062,0,3469655309.512298,0.0,0.0,15130.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518624,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,3.0,8.0,1.0,7.0,6.0,2.0,5.0,9.0,4.0,2.0,1.0,7.0,0.0,5.0,9.0,8.0,6.0,4.0,3.0,1.0,0.0,2.0,4.0,9.0,7.0,5.0,3.0,6.0,8.0,5.0,6.0,0.0,3.0,1.0,8.0,4.0,9.0,2.0,7.0,9.0,2.0,1.0,6.0,4.0,3.0,0.0,8.0,7.0,5.0,8.0,4.0,3.0,7.0,0.0,5.0,9.0,2.0,1.0,6.0,7.0,5.0,9.0,2.0,8.0,0.0,6.0,4.0,3.0,1.0,4.0,9.0,6.0,8.0,2.0,1.0,3.0,7.0,5.0,0.0,3.0,7.0,5.0,9.0,6.0,4.0,1.0,0.0,8.0,2.0,6.0,8.0,4.0,5.0,3.0,2.0,7.0,1.0,0.0,9.0
3778,754,3,1747518625,5,1,5,1.977465,4.024171,0,1000000000.0,4456448.0,6963200.0,15395.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518624,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],1000000000.0,1000000000.0,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144385536.0,2641920.0,2473984.0,18755873832.96,79406137.561056,19134196.928854,0.0,1.0,0.0,0.99846,0,0.0,0.0,3.0,8.0,1.0,7.0,6.0,2.0,5.0,9.0,4.0,2.0,1.0,7.0,0.0,5.0,9.0,8.0,6.0,4.0,3.0,1.0,0.0,2.0,4.0,9.0,7.0,5.0,3.0,6.0,8.0,5.0,6.0,0.0,3.0,1.0,8.0,4.0,9.0,2.0,7.0,9.0,2.0,1.0,6.0,4.0,3.0,0.0,8.0,7.0,5.0,8.0,4.0,3.0,7.0,0.0,5.0,9.0,2.0,1.0,6.0,7.0,5.0,9.0,2.0,8.0,0.0,6.0,4.0,3.0,1.0,4.0,9.0,6.0,8.0,2.0,1.0,3.0,7.0,5.0,0.0,3.0,7.0,5.0,9.0,6.0,4.0,1.0,0.0,8.0,2.0,6.0,8.0,4.0,5.0,3.0,2.0,7.0,1.0,0.0,9.0
3779,754,5,1747518625,5,1,5,3.004034,4.061631,0,3469655309.512298,4325376.0,6963200.0,15098.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518624,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,3.0,8.0,1.0,7.0,6.0,2.0,5.0,9.0,4.0,2.0,1.0,7.0,0.0,5.0,9.0,8.0,6.0,4.0,3.0,1.0,0.0,2.0,4.0,9.0,7.0,5.0,3.0,6.0,8.0,5.0,6.0,0.0,3.0,1.0,8.0,4.0,9.0,2.0,7.0,9.0,2.0,1.0,6.0,4.0,3.0,0.0,8.0,7.0,5.0,8.0,4.0,3.0,7.0,0.0,5.0,9.0,2.0,1.0,6.0,7.0,5.0,9.0,2.0,8.0,0.0,6.0,4.0,3.0,1.0,4.0,9.0,6.0,8.0,2.0,1.0,3.0,7.0,5.0,0.0,3.0,7.0,5.0,9.0,6.0,4.0,1.0,0.0,8.0,2.0,6.0,8.0,4.0,5.0,3.0,2.0,7.0,1.0,0.0,9.0
3780,754,5,1747518625,5,1,5,2.004406,5.050695,0,3469655309.512298,0.0,0.0,15131.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518624,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,3.0,8.0,1.0,7.0,6.0,2.0,5.0,9.0,4.0,2.0,1.0,7.0,0.0,5.0,9.0,8.0,6.0,4.0,3.0,1.0,0.0,2.0,4.0,9.0,7.0,5.0,3.0,6.0,8.0,5.0,6.0,0.0,3.0,1.0,8.0,4.0,9.0,2.0,7.0,9.0,2.0,1.0,6.0,4.0,3.0,0.0,8.0,7.0,5.0,8.0,4.0,3.0,7.0,0.0,5.0,9.0,2.0,1.0,6.0,7.0,5.0,9.0,2.0,8.0,0.0,6.0,4.0,3.0,1.0,4.0,9.0,6.0,8.0,2.0,1.0,3.0,7.0,5.0,0.0,3.0,7.0,5.0,9.0,6.0,4.0,1.0,0.0,8.0,2.0,6.0,8.0,4.0,5.0,3.0,2.0,7.0,1.0,0.0,9.0
3781,754,5,1747518625,5,1,5,2.00483,3.044817,0,3469655309.512298,4456448.0,6963200.0,15130.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518624,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,3.0,8.0,1.0,7.0,6.0,2.0,5.0,9.0,4.0,2.0,1.0,7.0,0.0,5.0,9.0,8.0,6.0,4.0,3.0,1.0,0.0,2.0,4.0,9.0,7.0,5.0,3.0,6.0,8.0,5.0,6.0,0.0,3.0,1.0,8.0,4.0,9.0,2.0,7.0,9.0,2.0,1.0,6.0,4.0,3.0,0.0,8.0,7.0,5.0,8.0,4.0,3.0,7.0,0.0,5.0,9.0,2.0,1.0,6.0,7.0,5.0,9.0,2.0,8.0,0.0,6.0,4.0,3.0,1.0,4.0,9.0,6.0,8.0,2.0,1.0,3.0,7.0,5.0,0.0,3.0,7.0,5.0,9.0,6.0,4.0,1.0,0.0,8.0,2.0,6.0,8.0,4.0,5.0,3.0,2.0,7.0,1.0,0.0,9.0
3782,755,5,1747518630,5,1,5,2.905014,4.068575,0,3469655309.512298,0.0,0.0,15131.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518626,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],3469655309.512298,61153511188.58783,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144569856.0,872448.0,700416.0,18743965532.16,37503402.824464,7707272.873492,0.0,1.0,0.0,0.998394,0,0.0,0.0,5.0,8.0,1.0,6.0,2.0,7.0,9.0,4.0,3.0,2.0,1.0,5.0,0.0,7.0,4.0,9.0,8.0,3.0,6.0,1.0,0.0,2.0,6.0,3.0,9.0,4.0,5.0,7.0,8.0,4.0,7.0,0.0,3.0,1.0,6.0,8.0,2.0,9.0,5.0,5.0,2.0,1.0,9.0,4.0,8.0,0.0,3.0,6.0,7.0,9.0,8.0,4.0,7.0,0.0,5.0,3.0,6.0,1.0,2.0,8.0,3.0,7.0,2.0,9.0,0.0,6.0,4.0,5.0,1.0,6.0,9.0,3.0,4.0,8.0,1.0,5.0,7.0,2.0,0.0,3.0,6.0,9.0,5.0,2.0,7.0,1.0,0.0,8.0,4.0,7.0,4.0,6.0,8.0,5.0,3.0,2.0,1.0,0.0,9.0
3783,755,3,1747518630,5,1,5,1.990808,4.028589,0,1000000000.0,0.0,0.0,15329.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518626,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],1000000000.0,1000000000.0,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144385536.0,2641920.0,2473984.0,18755873832.96,79406137.561056,19134196.928854,0.0,1.0,0.0,0.99846,0,0.0,0.0,5.0,8.0,1.0,6.0,2.0,7.0,9.0,4.0,3.0,2.0,1.0,5.0,0.0,7.0,4.0,9.0,8.0,3.0,6.0,1.0,0.0,2.0,6.0,3.0,9.0,4.0,5.0,7.0,8.0,4.0,7.0,0.0,3.0,1.0,6.0,8.0,2.0,9.0,5.0,5.0,2.0,1.0,9.0,4.0,8.0,0.0,3.0,6.0,7.0,9.0,8.0,4.0,7.0,0.0,5.0,3.0,6.0,1.0,2.0,8.0,3.0,7.0,2.0,9.0,0.0,6.0,4.0,5.0,1.0,6.0,9.0,3.0,4.0,8.0,1.0,5.0,7.0,2.0,0.0,3.0,6.0,9.0,5.0,2.0,7.0,1.0,0.0,8.0,4.0,7.0,4.0,6.0,8.0,5.0,3.0,2.0,1.0,0.0,9.0
3784,755,3,1747518630,5,1,5,1.963839,3.026952,0,1000000000.0,0.0,0.0,15330.0,3600000000000.0,86400000000000.0,500000000.0,1000000000.0,1747518626,604800,0,0,0,2,GenuineIntel,Intel Xeon Processor (Icelake) [Family 6 Model 106 Stepping 0],1000000000.0,1000000000.0,1000000000.0,Linux Ubuntu,Ubuntu 24.04.2 LTS [6.8.0-59-generic|libc 2.39],2062311424.0,16777216.0,0.0,20105105408.0,17144385536.0,2641920.0,2473984.0,18755873832.96,79406137.561056,19134196.928854,0.0,1.0,0.0,0.99846,0,0.0,0.0,5.0,8.0,1.0,6.0,2.0,7.0,9.0,4.0,3.0,2.0,1.0,5.0,0.0,7.0,4.0,9.0,8.0,3.0,6.0,1.0,0.0,2.0,6.0,3.0,9.0,4.0,5.0,7.0,8.0,4.0,7.0,0.0,3.0,1.0,6.0,8.0,2.0,9.0,5.0,5.0,2.0,1.0,9.0,4.0,8.0,0.0,3.0,6.0,7.0,9.0,8.0,4.0,7.0,0.0,5.0,3.0,6.0,1.0,2.0,8.0,3.0,7.0,2.0,9.0,0.0,6.0,4.0,5.0,1.0,6.0,9.0,3.0,4.0,8.0,1.0,5.0,7.0,2.0,0.0,3.0,6.0,9.0,5.0,2.0,7.0,1.0,0.0,8.0,4.0,7.0,4.0,6.0,8.0,5.0,3.0,2.0,1.0,0.0,9.0
